ID,Property Name,City,Region,Type,Mobile (WhatsApp),Email,Website
IT026959,"GUEST HOUSE O AFFITTACAMERE Magenta Luxury Argentina",Roma,Lazio,Altro,+393463112459,ensaysrl@gmail.com,
IT026961,"2BE APARTMENT ROME - EMO - Guest House o Affittacamere/Guest House",Roma,Lazio,Altro,+393402968554,carogioiello@libero.it,
IT026964,"BED & BREAKFAST DI ANGELA'S HOME",Roma,Lazio,B&B,+393402398848,maxangela.t@gmail.com,
IT026965,"TLV NAVONA GUEST HOUSE O AFFITTACAMERE",Roma,Lazio,Altro,+393463112459,ensaysrl@gmail.com,
IT026967,"Bed & Breakfast Interno 8",Roma,Lazio,B&B,+393397111596,bbinterno8@gmail.com,
IT026968,"Alba Sul Vaticano Bed & Breakfast",Roma,Lazio,B&B,+39393477490771,albagrumetto@gmail.com,www.albasulvaticano.com
IT026970,"Bed & Breakfast Lady D.",Roma,Lazio,B&B,+393286410841,angie.diana@hotmail.it,http://booking - air bnb
IT026971,"domus albalonga guest house o affittacamere",Roma,Lazio,Altro,+393288212632,fabio.sabbatini@hotmail.it,
IT026974,"BED & BREAKFAST - ROME ESSENCE",Roma,Lazio,B&B,+393801828797,angelomarcarelli@gmail.com,
IT026975,"GUEST HOUSE O AFFITTACAMERE THE HOUSE FIERA DI ROMA AEROPORTO DI FIUMICINO",Roma,Lazio,Altro,+39360899967,angelo.vastola@libero.it,
IT026976,"Guest House o Affittacamere SUPASTAYS",Roma,Lazio,Altro,+393336735772,fabiodigioia@gmail.com,
IT026977,"LICIA GUEST HOUSE 2 GUEST HOUSE O AFFITTACAMERE",Roma,Lazio,Altro,+393518388941,fabioluciano2002@libero.it,
IT026980,"HARMONY RELAX HYDROMASSAGE SAUNA AT THE VATICAN MUSEUMS BED & BREAKFAST",Roma,Lazio,B&B,+393335903877,angelatreglia24@yahoo.it,
IT026981,"Bed & Breakfast ATTICO MONTEVERDE",Roma,Lazio,B&B,+393393794504,atticomonteverde.roma@gmail.com,
IT026984,"GUEST HOUSE O AFFITTACAMERE ALESSANDRO BATTAGLIA",Roma,Lazio,Altro,+393393656697,alessandro_battaglia@icloud.com,
IT026985,"LUCIANO TRASTEVERE guest house o affittacamere",Roma,Lazio,Altro,+393478588597,fabioluciano2002@libero.it,
IT026987,"Terrazze Perezia Bed & Breakfast",Roma,Lazio,B&B,+39393282515448,francescojavicoli@gmail.com,
IT026989,"Michelangelo Vatican Rooms Guest House Guest House o Affittacamere",Roma,Lazio,Altro,+393336402160,fabrigvn@gmail.com,
IT026991,"Florea Guest House o Affittacamere",Roma,Lazio,Altro,+393335342836,fabrizio.dr@hotmail.com,
IT026997,"ONE HUNDRED ROOMS GARDEN GUEST HOUSE O AFFITTACAMERE",Roma,Lazio,Altro,+393478533947,angiulli.fabrizio78@gmail.com,
IT026998,"IMPERIUM SUITE II",Roma,Lazio,Altro,+393357824667,fabio.piancastelli@galileoandpartners.com,
IT027001,"Hanky suite - GUEST HOUSE O AFFITTACAMERE",Roma,Lazio,Altro,+393923852403,f.ascoli@pec.it,
IT027005,"Fabio dei Velapazza Guest House o Affittacamere",Roma,Lazio,Altro,+393396824922,meabatimsrl@mgmail.com,
IT027009,"LA BELLA GIULIANA BED & BREAKFAST DI MARINA ZACCAGNINI",Roma,Lazio,B&B,+393395241597,info@bblabellagiuliana.com,www.bblabellagiuliana.com
IT027012,"GUEST HOUSE O AFFITTACAMERE  A DUE PASSI DAI MUSEI GUEST HOUSE",Roma,Lazio,Altro,+393386409660,faberj10@hotmail.it,
IT027019,"Fellini's Bed & Breakfast",Roma,Lazio,B&B,+393407073130,angrisano.martina@gmail.com,
IT027022,"Guest House o Affittacamere Rosso Cortese",Roma,Lazio,Altro,+393471558478,angolocortesesasgz@gmail.com,
IT027026,"RELAIS CLIVO VATICANO",Roma,Lazio,Altro,+393407130881,g.biffa@iuvenes.coop,
IT027029,"HALLO ROMA  GUEST HOUSE O AFFITTACAMERE",Roma,Lazio,Altro,+393401425125,halloroma@libero.it,
IT027030,"La stazione del Vaticano Guest House o Affittacamere",Roma,Lazio,Altro,+393931015180,hanna-h@libero.it,
IT027036,"DUEMILADODICI ROOMS guest house o affittacamere",Roma,Lazio,Altro,+393332327762,x3332327762@gmail.com,
IT027041,"AKINITA GUEST HOUSE O AFFITTACAMERE",Roma,Lazio,Altro,+393282554494,homa.vacation@yahoo.com,
IT027043,"A&C MUCH MORE guest house o affittacamere",Roma,Lazio,Altro,+393892553377,hoquealamin@pec.it,
IT027044,"Daniel rooms guest house o affittacamere",Roma,Lazio,Altro,+393892553377,hoquealamin@pec.it,
IT027046,"RELAXON 247 guest house o affittacamere",Roma,Lazio,Altro,+393894248220,hossainzakir2022@gmail.com,
IT027049,"BED & BREAKFAST RHOME LUXURY SUITE",Roma,Lazio,B&B,+393936089837,a.scorzafava@yahoo.it,
IT027056,"ADRIANUS  HOTEL",Roma,Lazio,Hotel,+393477563616,hadrianussrl@gmail.com,
IT027057,"GUEST HOUSE O AFFITTACAMERE FILIPPO ROOMS",Roma,Lazio,Altro,+393332835718,rossoitalia2023@gmail.com,
IT027060,"Anthony 47",Roma,Lazio,B&B,+393333839988,giuseppepullino@gmail.com,
IT027061,"Zeus VATICAN GUEST HOUSE O AFFITTACAMERE",Roma,Lazio,Altro,+393291724550,gpuniversalsrl@gmail.com,
IT027065,"GUEST HOUSE O AFFITTACAMERE CAMPO DI MARTE",Roma,Lazio,Altro,+393473322156,gruppogrisia@libero.it,
IT027066,"GUEST HOUSE O AFFITTACAMERE CAMPO DI MARTE PRIMO",Roma,Lazio,Altro,+393473322156,gruppogrisia@libero.it,
IT027067,"GUEST HOUSE O AFFITTACAMERE CAMPO DI MARTE TERZO",Roma,Lazio,Altro,+393473322156,gruppogrisia@libero.it,
IT027068,"RE DI ROMA LUXURY SUITE GUEST HOUSE O AFFITTACAMERE",Roma,Lazio,Altro,+393757118073,gscsrl2019@gmail.com,
IT027069,"LA FINESTRA DI FRONTE BED & BREAKFAST",Roma,Lazio,B&B,+393482623933,gtommasi64@pec.net,http://www.bblafinestradifronte.com/
IT027070,"PIAZZA DI SPAGNA PRESTIGE GUEST HOUSE O AFFITACAMERE",Roma,Lazio,Altro,+393333365490,guassrl@gmail.com,
IT027072,"PIAZZA DI SPAGNA PRESTIGE PETIT GUEST HOUSE O AFFITTACAMERE",Roma,Lazio,Altro,+393333365490,guassrl@gmail.com,
IT027077,"Guest House o Affittacamere House Old Rome",Roma,Lazio,Altro,+393203920267,guesthouse.oldrome@gmail.com,
IT027084,"GUEST HOUSE O AFFITTACAMERE SKY 163",Roma,Lazio,Altro,+393332835718,rossoitalia2023@gmail.com,
IT027092,"GIULY GUESTHOUSE O AFFITTACAMERE",Roma,Lazio,Altro,+393281730327,ialianbalaban@outlook.it,
IT027093,"Guest House o Affittacamere Cuma Suites",Roma,Lazio,Altro,+393279391468,iammaricar@yahoo.com,
IT027096,"GUEST HOUSE O AFFITTACAMERE AURELIO APARTMENT, ROME CAPITAL CITY",Roma,Lazio,Altro,+393383083742,ifigmbsrl@pec.it,
IT027098,"Guest House o Affittacamere' I.G. SUITES",Roma,Lazio,Altro,+393356264282,igsuiterome@gmail.com,
IT027099,"VIA VENETO LUXURY SUITE GUEST HOUSE O AFFITTACAMERE",Roma,Lazio,Altro,+393343965326,iinfo@ristorantepiccolomondo.it,
IT027101,"ALLE MURA DI SAN GIOVANNI BED & BREAKFAST",Roma,Lazio,B&B,+393356638105,ila.stalta@gmail.com,
IT027106,"Celimontana Suites Bed & Breakfast",Roma,Lazio,B&B,+393339888462,ilgiallo89@hotmail.it,
IT027107,"il giardino dei Ciliegi B&B",Roma,Lazio,B&B,+3933889162421,ilgiarginodeiciliegibb@gmail.com,www.ilgiardinodeiciliegibb.com
IT027113,"KATY  HOME guest house o affittacamere",Roma,Lazio,Altro,+393488028841,ilsolecastro28@gmail.com,
IT027114,"IL VICOLO GUEST HOUSE O AFFITTACAMERE",Roma,Lazio,Altro,+393392137246,ilvicoloroma@gmail.com,
IT027115,"GIANNI'S GUEST HOUSE O AFFITTACAMERE",Roma,Lazio,Altro,+393396998843,huang_jianian@hotmail.it,
IT027118,"Bed & Breakfast Volverè a Roma",Roma,Lazio,B&B,+393323276737,laudin7176@gmail.com,
IT027133,"IL SOGNO DI AFRODITE BED & BREAKFAST",Roma,Lazio,B&B,+393317346306,alessia73.dg@gmail.com,http://ilsognodiafroditebandb.com
IT027137,"LOTUS BED & BREAKFAST",Roma,Lazio,B&B,+393315095038,weizhang13@icloud.com,
IT027141,"ZEUS INN GUEST HOUSE O AFFITTACAMERE",Roma,Lazio,Altro,+393291724550,gpuniversalsrl@gmail.com,
IT027142,"Bed & Breakfast di Paolo Sestili",Roma,Lazio,B&B,+393397732939,gppspsg@gmail.com,
IT027143,"Bed & Breakfast Classic Rome",Roma,Lazio,B&B,+393292916564,g.castelligattinara@gmail.com,
IT027144,"LIFESTYLE VENETO SUITE GUEST HOUSE O AFFITTACAMERE",Roma,Lazio,Altro,+393452723964,geom.mastrobuono@gmail.com,
IT027146,"NAPOLEONE GUEST HOUSE O AFFITTACAMERE",Roma,Lazio,Altro,+393452723964,geom.mastrobuono@gmail.com,
IT027147,"REALAIS STARGATE GUESTHOUSE O AFFITTACAMERE",Roma,Lazio,Altro,+393452723964,geom.mastrobuono@gmail.com,
IT027151,"Dolcevita boncompagni 47 GUEST HOUSE O AFFITTACAMERE",Roma,Lazio,Altro,+393755573032,84holding@gmail.com,
IT027155,"GUEST HOUSE O AFFITTACAMERE JR'S LUXURY ROOMS SPAGNA",Roma,Lazio,Altro,+393458382409,gestionega@gmail.com,
IT027160,"GUEST HOUSE O AFFITTACAMERE LUXURY GH",Roma,Lazio,Altro,+393485292729,ghpiazzadipietra@gmail.com,
IT027162,"Andromeda GUEST HOUSE O AFFITTACAMERE",Roma,Lazio,Altro,+393934080937,gialelroma@gmail.com,
IT027165,"Bed & Breakfast I piccoli grani",Roma,Lazio,B&B,+393347767555,info@ipiccoligrani.it,www.ipiccoligrani.it
IT027169,"GUEST HOUSE O AFFITTACAMERE LE VILLE ROOMS  ROMA",Roma,Lazio,Altro,+393346407761,levilleroomsroma@gmail.com,
IT027171,"GATEWAY RESIDENCE ROMA GUEST HOUSE O AFFITTACAMERE",Roma,Lazio,Altro,+393452723964,geom.mastrobuono@gmail.com,
IT027173,"EMPIRE SUITES GUEST HOUSE O AFFITTACAMERE",Roma,Lazio,Altro,+393452723964,geom.mastrobuono@gmail.com,
IT027174,"GUEST HOUSE O AFFITTACAMERE   ROOM ROMA ISOLE",Roma,Lazio,Altro,+393394951387,g.cossetto@live.it,
IT027175,"IRON LUXURY ROOMS Guest House o Affittacamere",Roma,Lazio,Altro,+393245494028,g.poggi15@gmail.com,
IT027176,"CASA DI LUISA Guest House o Affittacamere",Roma,Lazio,Altro,+393480047390,amministrazione@saxarosata.it,
IT027177,"Guest House o Affittacamere KISS INN",Roma,Lazio,Altro,+393462530165,gaborferenc.kiss@gmail.com,
IT027179,"VILLA ROSSELLINI Bed & Breakfast",Roma,Lazio,B&B,+393391522400,gabriella.chio@gmail.com,
IT027181,"Guest House o Affittacamere Il Magnificus",Roma,Lazio,Altro,+393282621588,gabrielladigirolamo63@gmail.com,
IT027183,"GUEST HOUSE O AFFITTACAMERE TICHE",Roma,Lazio,Altro,+393476206670,galaxyroma@pec.it,
IT027191,"Bed & Breakfast A  CASA DI CARMEN",Roma,Lazio,B&B,+393356775718,tufo.carm62@gmail.com,
IT027192,"Bed & Breakfast di Yang Hongwen",Roma,Lazio,B&B,+393933539999,631317726@qq.com,
IT027193,"Gemini guest House o Affittacamere",Roma,Lazio,Altro,+393280983947,gemini.gh2018@gmail.com,
IT027196,"TOWN HOUSE 57",Roma,Lazio,Altro,+393272313341,payman.maleki@icloud.com,
IT027198,"NEW GUEST HOUSE ROMA",Roma,Lazio,Altro,+393397732939,gppspsg@gmail.com,
IT027199,"Il Posticino Bed & Breakfast",Roma,Lazio,B&B,+393498725088,giulialeagiorgi@gmail.com,
IT027202,"GUEST HOUSE O AFFITTACAMERE GREGORIO VII LUXURY HOME APARTMENT",Roma,Lazio,Altro,+393337736244,amministrazione@hunixgreatholiday.it,
IT027203,"GUEST HOUSE O AFFITTACAMERE 69 MANIN STREET GUEST HOUSE O AFFITTACAMERE",Roma,Lazio,Altro,+393485718814,giulianoforiere@gmail.com,
IT027205,"Guest House o Affittacamere RELUX PRETORIA ROOMS",Roma,Lazio,Altro,+393392749574,giulio.guerrucci@gmail.com,
IT027209,"EX LIBRIS Bed & Breakfast",Roma,Lazio,B&B,+393335698739,dr.brunellacaroselli@panservice.it,
IT027211,"Guest House o Affittacamere San Pietro Luxury Rooms",Roma,Lazio,Altro,+39335524654,giuseppetroiani61@yahoo.it,
IT027213,"RESIDENCE AL VELABRO",Roma,Lazio,Residence,+393421905199,gm@palazzovelabro.it,
IT027216,"GUEST HOUSE O AFFITTACAMERE + PANTHEON CARAVAGGIO'S HOUSE",Roma,Lazio,Altro,+393929573148,gmc@gmcmail.it,
IT027218,"SUITE VALADIER guest house o affittacamere",Roma,Lazio,Altro,+393356081210,a.lassalandra@groupevaladier.com,
IT027222,"GUEST HOUSE O AFFITTACAMERE THE SERENDIPITY",Roma,Lazio,Altro,+393314920028,gmpviaggisrl@lamiapec.it,
IT027223,"GUEST HOUSE O AFFITTACAMERE BELLO URBAN BOUTIQUE",Roma,Lazio,Altro,+393458457943,goldenkeyssrl@libero.it,
IT027225,"Bed & Breakfast LEO'S COLOSSEUM",Roma,Lazio,B&B,+393334679717,giuliafranz143@gmail.com,
IT027228,"APPARTAMENTO LE GRANIGLIE Bed & Breakfast'",Roma,Lazio,B&B,+393336047304,giuliana.pavesi@gmail.com,
IT027230,"BED & BREAKFAST STUDIO 4",Roma,Lazio,B&B,+393392117570,giulia.ardizzone@gmail.com,
IT027231,"Bed & Breakfast Domus Aurea",Roma,Lazio,B&B,+393281661048,info@bbdomusaurea.it,www.bbdomusaurea.com
IT027233,"GUEST HOUSE O AFFITTACAMERE CASA FIENAROLI 2",Roma,Lazio,Altro,+393483849415,gio.ia22srl@gmail.com,
IT027236,"GIOLITTI GUESTHOUSE 375",Roma,Lazio,Altro,+393888663352,giolittiguesthouse375@pec.it,
IT027237,"GUEST HOUSE O AFFITTACAMERE DI PALMIERI GIOVANNI",Roma,Lazio,Altro,+393933566073,giopalm75@gmail.com,
IT027239,"QUINTUS 2 GUEST HOUSE O AFFITTACAMERE",Roma,Lazio,Altro,+393314106457,giordano23@me.com,
IT027241,"HOLA ROMA guest house o affittacamere",Roma,Lazio,Altro,+393287052295,giorgiafiori@icloud.com,
IT027246,"Guest House o Affittacamere L'Anglo Cortese",Roma,Lazio,Altro,+393471558478,giovannazallo@libero.it,
IT027249,"GUEST HOUSE O AFFITTACAMERE LUXURY BOUTIQUE ROOMS",Roma,Lazio,Altro,+393883549859,giovanni.dicristofaro@yahoo.it,
IT027251,"GUEST HOUSE O AFFITTACAMERE TREVI FOUNTAIN GUEST HOUSE",Roma,Lazio,Altro,+393334625072,giovanni.iozzi@gmail.com,
IT027252,"Trastevere Guest Rooms Guest House o Affittacamere",Roma,Lazio,Altro,+393351809143,giovannileggieri@hotmail.com,
IT027254,"Floor 6. Guest house o affittacamere",Roma,Lazio,Altro,+393295938267,giu612000@yahoo.it,
IT027255,"LA CORTE DEI PANNI Guest House o Affittacamere",Roma,Lazio,Altro,+393925126570,giulia_zampieri@hotmail.it,
IT027256,"Roman Suite Guest House o affittacamere di Emma Joanna Tozzi",Roma,Lazio,Altro,+393312807314,emma.tozzi@gmail.com,
IT027259,"CHARME SPAGNA BOUTIQUE HOTEL DEPENDANCE 1",Roma,Lazio,Altro,+393393878341,charmespagna@gmail.com,
IT027261,"Ponentino Bed & Breakfast",Roma,Lazio,B&B,+393382007052,chiara.vagnarelli91@gmail.com,
IT027262,"CHIARETTA GUEST HOUSE O AFFITTACAMERE DI BERNABEI MARIA",Roma,Lazio,Altro,+393393389668,chiarettaguesthouse@outlook.com,
IT027264,"GUEST HOUSE O AFFITTACAMERE MR.BROWN - SAN PAOLO",Roma,Lazio,Altro,+393296813937,bebmrbrown@gmail.com,
IT027265,"Guest House o Affittacamere THE GOLD APARTMENT",Roma,Lazio,Altro,+393291150121,chromaexy@chromaitaly.com,
IT027267,"GUEST HOUSE O AFFITTACAMERE MR.BROWN",Roma,Lazio,Altro,+393296813937,bebmrbrown@gmail.com,
IT027268,"BED & BREAKFAST FELLINI",Roma,Lazio,B&B,+393386718801,bebfellini@gmail.com,
IT027269,"GUEST HOUSE O AFFITTACAMERE  LA ROSA DI ROMA MAGNAGRECIA",Roma,Lazio,Altro,+393381202577,ciaojimi2003@yahoo.com,
IT027270,"PIAZZA DEL GRILLO guest house o affittacamere",Roma,Lazio,Altro,+393397817230,cirulli_antonio@yahoo.it,
IT027278,"ROME TERMINI ROOMS GUEST HOUSE O AFFITTACAMERE",Roma,Lazio,Altro,+393928480683,cmk202@yahoo.com,
IT027280,"NO MAN'S LAND Guest House o Affittacamere",Roma,Lazio,Altro,+393286426236,cmy0228@live.com,
IT027282,"LA DOLCE CASA BED & BREAKFAST",Roma,Lazio,B&B,+393806387867,ladolcecasa508@gmail.com,
IT027285,"COLADIR GUEST HOUSE O AFFITTACAMERE",Roma,Lazio,Altro,+393425146590,coladirguesthouse@legalmail.it,
IT027286,"GUEST HOUSE O AFFITTACAMERE EASY&COSYHOST",Roma,Lazio,Altro,+393914917589,charminghouserenting@gmail.com,
IT027288,"Guest House o Affittacamere Grand Nomentana Roma",Roma,Lazio,Altro,+393880517618,anamulhoque82@libero.it,
IT027291,"Guest House o Affittacamere Caterina al Vaticano",Roma,Lazio,Altro,+393488902051,caterinalvaticano@libero.it,
IT027293,"Guest House o Affittacamere Aventine Hill Guesthouse di Mori Caterina",Roma,Lazio,Altro,+393332578338,caterinamori86@gmail.com,
IT027297,"LE SUITE DI VIA CATONE",Roma,Lazio,Altro,+393485892020,catonevaticansuites@gmail.com,
IT027302,"PIAZZADISPAGNA31 GUEST HOUSE O AFFITTACAMERE",Roma,Lazio,Altro,+393498297129,lpescantenew@gmail.com,
IT027303,"BED & BREAKFAST IL NIDO DI CAMILLA",Roma,Lazio,B&B,+393278359104,nidodicamilla@gmail.com,
IT027305,"WHITE CANDIA GUEST HOUSE O AFFITTACAMERE",Roma,Lazio,Altro,+39393937078071,centerofrome43@hotmail.it,
IT027308,"ROYAL TERMINI GUEST HOUSE O AFFITTACAMERE",Roma,Lazio,Altro,+393286714045,centreterministationsrls@legalmail.it,
IT027310,"Malenki Bed & Breakfast",Roma,Lazio,B&B,+393288982454,cesarinigiorgio@tiscalinet.it,
IT027311,"Colazione al Vaticano",Roma,Lazio,Altro,+393388135081,colazionevaticano@gmail.com,
IT027315,"NA CASETTA A ROMA - GUEST HOUSE O AFFITTACAMERE",Roma,Lazio,Altro,+393405567403,cut.laura93@gmail.com,
IT027317,"Guest House o Affittacamere' LA TORRE",Roma,Lazio,Altro,+393474184398,bbglanza@gmail.com,
IT027323,"GUEST HOUSE O AFFITTACAMERE DAFNE PORTONACCIO",Roma,Lazio,Altro,+393209424723,dafnerooms@gmail.com,
IT027328,"Guest House o Affittacamere Maison Dis",Roma,Lazio,Altro,+393459214923,danicaprino@gmail.com,
IT027329,"BnB Giallocolosseo",Roma,Lazio,B&B,+393389585792,bbgiallocolosseo@gmail.com,www.bb-romacolosseo.com
IT027330,"GUEST HOUSE O AFFITTACAMERE VVF DI FRANCESCO WU",Roma,Lazio,Altro,+393888625887,nicholas_wu@hotmail.it,
IT027333,"SAN FRANCESCO",Roma,Lazio,Hotel,+393355253255,daniele.frontoni@gmail.com,
IT027334,"EAGLE ROOMS GUEST HOUSE o Affittacamere",Roma,Lazio,Altro,+393488860635,daniele.stanzione93@gmail.com,
IT027335,"BED & BREAKFAST ALEXANDER",Roma,Lazio,B&B,+393482460926,bbalexander.roma@gmail.com,
IT027342,"GUEST HOUSE O AFFITTACAMERE St. Paul Palace Relais",Roma,Lazio,Altro,+393497190050,hello_982@yahoo.it,
IT027343,"Bed & Breakfast DOMUS SERVILIA",Roma,Lazio,B&B,+393881518113,martinadalfonso0@gmail.com,
IT027346,"Cavour Urban Rooms Guest House o Affittacamere",Roma,Lazio,Altro,+393930930738,colonna18roma@gmail.com,
IT027347,"Guest House o Affittacamere Colosseo Prestige Rooms",Roma,Lazio,Altro,+393926828284,colosseo@prestigerooms.it,
IT027349,"GUEST HOUSE O AFFITTACAMERE FANTASIE ROMANE",Roma,Lazio,Altro,+393496817530,fantasieromane2016@gmail.com,
IT027350,"GUEST HOUSE o AFFITTACAMERE Comfy Vatican Suite",Roma,Lazio,Altro,+393398778153,comfyvaticansuite@gmail.com,
IT027353,"GUEST HOUSE O AFFITTACAMERE RESIDENCE MARCUS",Roma,Lazio,Altro,+393883490702,andreea1993@tiscali.it,
IT027358,"NONNA PIA Bed & Breakfast",Roma,Lazio,B&B,+393496295123,orlandimassimo017@gmail.com,
IT027360,"Irene Bed & Breakfast",Roma,Lazio,B&B,+393932408392,corredi_market@yahoo.it,
IT027361,"Cozy luxury room a San Pietro GUEST HOUSE O AFFITTACAMERE",Roma,Lazio,Altro,+393281234488,cozyluxuryroomasanpietro@gmail.com,
IT027363,"Vesta Domus Guest House",Roma,Lazio,Altro,+393496030343,info@vestadomus.com,
IT027364,"affittacamere piazza di spagna just for us",Roma,Lazio,Altro,+393249865921,cristel.faliero@yahoo.it,
IT027366,"bed & breakfast domus casaletto",Roma,Lazio,B&B,+393385765505,caterina.ceccarelli@alice.it,
IT027373,"Guest house o affittacamere Bernini Rooms",Roma,Lazio,Altro,+393331445887,berninirooms22@gmail.com,
IT027374,"Bed & Breakfast cento passi dal Vaticano",Roma,Lazio,B&B,+393779906338,100passidalvaticano@gmail.com,
IT027380,"GUEST HOUSE O AFFITTACAMERE ROOM 94 SPAGNA",Roma,Lazio,Altro,+393801313465,room94rome@gmail.com,
IT027383,"Guest House o Affittacamere LE CUPOLE",Roma,Lazio,Altro,+393515921044,info@lecupole.net,
IT027387,"GUEST HOUSE O AFFITTACAMERE IL MAGNIFICO SUPERIOR ROOMS -ENJOY YOUR LIFE!",Roma,Lazio,Altro,+393801553277,vallonegroupsrls@gmail.com,
IT027389,"ROYAL HOUSE AFFITTACAMERE O GUEST HOUSE",Roma,Lazio,Altro,+393451013887,booking@royalartcafe.it,
IT027404,"GENA HOME BED & BREAKFAST",Roma,Lazio,B&B,+393717699037,bb.genahome@gmail.com,
IT027410,"BED & BREAKFAST CLAUDIA A MONTEVERDE",Roma,Lazio,B&B,+393355944283,bnb.claudia.monteverde@gmail.com,
IT027411,"Bed & Breakfast' BED CINECITTA'",Roma,Lazio,B&B,+393278745585,bebcinecitta@hotmail.com,
IT027414,"ST PETER ACQUARIUM BED & BREAKFAST",Roma,Lazio,B&B,+393665386431,digennaro.calzature@gmail.com,http://-
IT027415,"national vacation and more in rome guest house o affittacamere",Roma,Lazio,Altro,+393665032381,41avicenna41@gmail.com,
IT027420,"Easy Holiday Guest House o Affittacamere",Roma,Lazio,Altro,+393662628533,maurizio.bb@gmail.com,
IT027424,"GUEST HOUSE O AFFITTACAMERE ROMA HOUSE PIRAMIDE",Roma,Lazio,Altro,+393518554786,andreamaria.manfredi@libero.it,
IT027425,"AFFITTACAMERE/GUEST HOUSE LANDLORD IN TRASTEVERE",Roma,Lazio,Altro,+393486786519,bianco.and76@gmail.com,
IT027429,"BED & BREAKFAST SCARLATTI RHOME PARIOLI",Roma,Lazio,B&B,+393386126204,berenice.rossini@gmail.com,
IT027431,"SMART GUEST HOUSE O AFFITTACAMERE",Roma,Lazio,Altro,+393332326234,carlotta_ang88@hotmail.it,
IT027434,"Guest House o Affittacamere CASA CIPRADINO",Roma,Lazio,Altro,+393386011352,casacipradino.roma@gmail.com,
IT027435,"GUEST HOUSE O AFFITTACAMERE DREAM OF CHANTAL",Roma,Lazio,Altro,+393397755590,belli.angelo.1970@gmail.com,
IT027436,"Bed & Breakfast Casa der Poeta",Roma,Lazio,B&B,+393668987629,casaderpoeta@gmail.com,www.casaderpoeta.it
IT027441,"RESIDENZA VITTORIA Guest House o Affittacamere",Roma,Lazio,Altro,+393395996044,bellacrisrl@gmail.com,
IT027457,"ROOM WITH A VIEW 105",Roma,Lazio,Altro,+393355694148,carlottagilda.masini@gmail.com,
IT027462,"GUEST HOUSE O AFFITTACAMERE PASSPARTOUT HIGH FLOORS",Roma,Lazio,Altro,+393343650291,boutiquepalace@passpartoutroma.it,
IT027464,"GUEST HOUSE O AFFITTACAMERE LANZA 111",Roma,Lazio,Altro,+393669398168,bqhousecolosseo@gmail.com,
IT027465,"Bed & Breakfast LA PERLA DI ROMA",Roma,Lazio,B&B,+393357863670,braconi.stefano@pec.it,
IT027466,"BED & BREAKFAST BRETONE XI",Roma,Lazio,B&B,+393343635004,bretonech@libero.it,
IT027467,"ROOMS PIRAMIDE 2 GUEST HOUSE O AFFITTACAMERE",Roma,Lazio,Altro,+393342406020,buildingservicespiramide@gmail.com,
IT027468,"GUEST HOUSE O AFFITTACAMERE VATICAN DESIGN SUITES",Roma,Lazio,Altro,+393200850513,buragonsrl@gmail.com,
IT027472,"ESCAPE SUITE GUEST HOUSE O AFFITTACAMERE",Roma,Lazio,Altro,+393385060666,cadomuscollection64@gmail.com,
IT027473,"BED & BREAKFAST  Metro' central line 1 train every 2 minutes.  INFO 3711471484",Roma,Lazio,B&B,+393711471484,calimero555@outlook.it,
IT027474,"GUEST HOUSE O AFFITTACAMERE TRASTEVERE COLORS",Roma,Lazio,Altro,+39337695222,camca.b@tiscali.it,
IT027476,"Bed & Breakfast Casa Nostra",Roma,Lazio,B&B,+393458813962,cammarosano.m@gmail.com,
IT027483,"GUEST HOUSE O AFFITTACAMERE OPERA PRIVATE SUITES",Roma,Lazio,Altro,+393389562587,carlo@caprari.biz,
IT027484,"GUEST HOUSE O AFFITTACAMERE RESIDENZA ILGIGLIO",Roma,Lazio,Altro,+393470079376,benynemni@hotmail.it,
IT027485,"Guest House o Affittacamere PREMIUM PRIVATE SUITES",Roma,Lazio,Altro,+393389562587,carlo@caprari.biz,
IT027486,"Guest House o Affittacamere COLOSSEUM MUSIC DESIGN 2",Roma,Lazio,Altro,+393889098600,heartyhomes.rome@gmail.com,
IT027488,"MAISON RISORGIMENTO",Roma,Lazio,Altro,+393933859261,emeth@legalmail.it,
